gyro_x,gyro_y,gyro_z,gyro_angvel,label
0.1201934814453125,-0.872528076171875,-0.0591583251953125,0.8827521872700471,0
-0.012969970703125,-0.02032470703125,0.003692626953125,0.024391583584527865,0
-0.17169189453125,0.83935546875,-0.005889892578125,0.8567557413889001,0
0.0445556640625,-0.2514801025390625,-0.05596923828125,0.2614574627102678,0
0.064788818359375,-0.2621307373046875,-0.07513427734375,0.2802771379479081,0
-0.0438690185546875,0.290740966796875,-0.07940673828125,0.3045656425918722,0
-0.0438690185546875,0.095794677734375,-0.066619873046875,0.12465680308738075,0
0.0040740966796875,-0.1172637939453125,-0.0016326904296875,0.1173459045397126,0
0.043487548828125,-0.27703857421875,0.1123504638671875,0.30209959490109983,0
-0.0428009033203125,-0.224853515625,0.15069580078125,0.274044239470672,0
-0.0289459228515625,0.290740966796875,0.0303192138671875,0.29374722288599503,0
0.076507568359375,0.0052490234375,-0.1028289794921875,0.1282761056733349,0
0.052001953125,0.16290283203125,-0.131591796875,0.21577288248852683,0
-0.003387451171875,0.2491912841796875,-0.0655517578125,0.25769129571809807,0
0.0701141357421875,-0.1833038330078125,-0.0272064208984375,0.19813247226119407,0
0.0498809814453125,-0.02777099609375,-0.0772705078125,0.09607326325043983,0
0.0498809814453125,0.0233612060546875,-0.1038970947265625,0.11759449200918162,0
-0.0055084228515625,0.0808868408203125,-0.05169677734375,0.09615394182211903,0
-0.080078125,0.0244293212890625,0.024993896484375,0.08737272288095135,0
0.022186279296875,-0.063995361328125,0.01434326171875,0.06923414199142487,0
0.0370941162109375,-0.1012725830078125,-0.03253173828125,0.11265177993331732,0
0.03070068359375,0.064910888671875,-0.052764892578125,0.08910717889192302,0
0.0722503662109375,-0.0341644287109375,-0.04425048828125,0.09135332134021375,0
-0.0257568359375,-0.0341644287109375,0.001556396484375,0.04281407661824084,0
0.0093994140625,-0.052276611328125,-0.010162353515625,0.05407833675000282,0
0.0562744140625,-0.1971435546875,-0.0580902099609375,0.2130888625109412,0
-0.022552490234375,-0.063995361328125,-0.0186767578125,0.0703764333401149,0
-0.0523834228515625,-0.110870361328125,0.0324554443359375,0.12684484963023818,0
-0.0055084228515625,-0.0363006591796875,-0.0250701904296875,0.044458913924793994,0
-0.0395965576171875,0.0691680908203125,-0.1262664794921875,0.14931622820781823,0
0.0743865966796875,-0.247222900390625,-0.0953826904296875,0.27522787990453473,0
-0.05877685546875,-0.1396331787109375,-0.00909423828125,0.15177235751490153,0
0.0381622314453125,-0.202484130859375,-0.0250701904296875,0.2075685274962052,0
0.0807647705078125,-0.038421630859375,-0.0815277099609375,0.12102040061307202,0
0.01153564453125,-0.050140380859375,-0.0836639404296875,0.0982180422106694,0
-0.012969970703125,0.1842193603515625,-0.017608642578125,0.1855129568569886,0
-0.0854034423828125,0.04998779296875,0.027130126953125,0.10260882615649429,0
-0.034271240234375,-0.4229888916015625,0.0516204833984375,0.4275029761671946,0
-0.0406646728515625,-0.110870361328125,0.024993896484375,0.12070852289969111,0
-0.1205596923828125,0.2843475341796875,-0.019744873046875,0.3094802411029566,0
-0.0534515380859375,0.140533447265625,-0.087921142578125,0.1741747514318755,0
-0.0438690185546875,-0.1002044677734375,-0.1028289794921875,0.15013069364428483,0
-0.0300140380859375,-0.08636474609375,-0.0719451904296875,0.11634355279097339,0
-0.0214996337890625,0.1682281494140625,-0.11029052734375,0.20230409024561616,0
-0.0289459228515625,0.314178466796875,-0.1177520751953125,0.3367662789849456,0
-0.001251220703125,-0.0330963134765625,-0.078338623046875,0.08505216857827433,0
0.0679931640625,-0.1044769287109375,-0.0889892578125,0.1531586987347436,0
0.0360260009765625,-0.0299072265625,-0.0932464599609375,0.10434182882368273,0
0.0488128662109375,-0.097015380859375,-0.085784912109375,0.1383970056635246,0
0.0275115966796875,-0.0906219482421875,-0.0612945556640625,0.11281067329437565,0
-0.071563720703125,-0.1044769287109375,-0.05596923828125,0.13845342317013523,0
-0.106719970703125,-0.346282958984375,-0.0570220947265625,0.36681406613822115,0
-0.01617431640625,-0.214202880859375,-0.052764892578125,0.2211981387092716,0
-0.2025909423828125,-0.1364288330078125,-0.03997802734375,0.2474957758866346,0
-0.1088409423828125,-0.2312469482421875,0.0047607421875,0.25562505056484486,0
